irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
528008|NEWHM : HANM.3.1882.1|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|Glass Sea Sponge||Antarctic|||||||||||||||6 glass sea sponge specimens after conservation|1
125764|NEWHM : HANM.2.515|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc|sea snail|||Netted Olive|Mollusca & Gastropoda & Volutacea & Olividae & Oliva reticularis : : : : Mollusca|||||||||||||1
125765|NEWHM : HANM.2.516|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc|sea snail||||Mollusca & Gastropoda & Volutacea & Olividae & Oliva reticulata : : : : Mollusca|||||||||||||1
125851|NEWHM : HANM.2.602|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|marine gastropod mollusc|Sea snail|||Olive snail, Olive shell|Oliva : Olividae : Neogastropoda : Gastropoda : Mollusca|||||||||||||1
127313|NEWHM : HANM.2.2064|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|mollusc shell|marine gastropod|||||||||||||||||1
127314|NEWHM : HANM.2.2065|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
127336|NEWHM : HANM.2.2087|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|marine gastropod|||||||||||||||||1
127338|NEWHM : HANM.2.2089|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
130493|NEWHM : HANM.3.243|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130494|NEWHM : HANM.3.244|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130495|NEWHM : HANM.3.245|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130497|NEWHM : HANM.3.247|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130498|NEWHM : HANM.3.248|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130499|NEWHM : HANM.3.249|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130500|NEWHM : HANM.3.250|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||18|mollusc shell|aquatic gastropod|||||||||||||||||1
130501|NEWHM : HANM.3.251|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130502|NEWHM : HANM.3.252|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130503|NEWHM : HANM.3.253|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130504|NEWHM : HANM.3.254|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130505|NEWHM : HANM.3.255|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130506|NEWHM : HANM.3.256|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130507|NEWHM : HANM.3.257|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130508|NEWHM : HANM.3.258|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130516|NEWHM : HANM.3.266|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||9|mollusc shell|terrestrial gastropod|||||||||||||||||1
130517|NEWHM : HANM.3.267|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130518|NEWHM : HANM.3.268|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130519|NEWHM : HANM.3.269|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||15|shell||||||||||||||||||1
130523|NEWHM : HANM.3.273|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130524|NEWHM : HANM.3.274|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||7|mollusc shell|terrestrial gastropod|||||||||||||||||1
130525|NEWHM : HANM.3.275|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|terrestrial gastropod|||||||||||||||||1
130526|NEWHM : HANM.3.276|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell||||||||||||||||||1
130527|NEWHM : HANM.3.277|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||12|mollusc shell|terrestrial gastropod|||||||||||||||||1
130528|NEWHM : HANM.3.278|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130529|NEWHM : HANM.3.279|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130530|NEWHM : HANM.3.280|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130531|NEWHM : HANM.3.281|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130532|NEWHM : HANM.3.282|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130533|NEWHM : HANM.3.283|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130534|NEWHM : HANM.3.284|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|terrestrial gastropod|||||||||||||||||1
130535|NEWHM : HANM.3.285|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|terrestrial gastropod|||||||||||||||||1
130536|NEWHM : HANM.3.286|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130537|NEWHM : HANM.3.287|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
130538|NEWHM : HANM.3.288|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130539|NEWHM : HANM.3.289|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|terrestrial gastropod|||||||||||||||||1
130540|NEWHM : HANM.3.290|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130541|NEWHM : HANM.3.291|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130542|NEWHM : HANM.3.292|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
130543|NEWHM : HANM.3.293|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130544|NEWHM : HANM.3.294|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130545|NEWHM : HANM.3.295|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130546|NEWHM : HANM.3.296|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130547|NEWHM : HANM.3.297|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||7|mollusc shell|aquatic gastropod|||||||||||||||||1
130548|NEWHM : HANM.3.298|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130549|NEWHM : HANM.3.299|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130550|NEWHM : HANM.3.300|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|mollusc shell|terrestrial gastropod|||||||||||||||||1
130551|NEWHM : HANM.3.301|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130552|NEWHM : HANM.3.302|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130553|NEWHM : HANM.3.303|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
130554|NEWHM : HANM.3.304|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130555|NEWHM : HANM.3.305|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130556|NEWHM : HANM.3.306|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|aquatic gastropod|||||||||||||||||1
130557|NEWHM : HANM.3.307|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
130558|NEWHM : HANM.3.308|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130559|NEWHM : HANM.3.309|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|aquatic gastropod|||||||||||||||||1
130560|NEWHM : HANM.3.310|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130561|NEWHM : HANM.3.311|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|aquatic gastropod|||||||||||||||||1
130563|NEWHM : HANM.3.313|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130564|NEWHM : HANM.3.314|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130565|NEWHM : HANM.3.315|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
130566|NEWHM : HANM.3.316|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130567|NEWHM : HANM.3.317|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||4|mollusc shell|terrestrial gastropod|||||||||||||||||1
130568|NEWHM : HANM.3.318|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130569|NEWHM : HANM.3.319|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130570|NEWHM : HANM.3.320|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130571|NEWHM : HANM.3.321|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130572|NEWHM : HANM.3.322|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130573|NEWHM : HANM.3.323|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130574|NEWHM : HANM.3.324|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130575|NEWHM : HANM.3.325|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130576|NEWHM : HANM.3.326|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130577|NEWHM : HANM.3.327|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130578|NEWHM : HANM.3.328|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130579|NEWHM : HANM.3.329|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|terrestrial gastropod|||||||||||||||||1
130580|NEWHM : HANM.3.330|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||5|mollusc shell|terrestrial gastropod|||||||||||||||||1
130581|NEWHM : HANM.3.331|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130582|NEWHM : HANM.3.332|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130583|NEWHM : HANM.3.333|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130584|NEWHM : HANM.3.334|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130585|NEWHM : HANM.3.335|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130586|NEWHM : HANM.3.336|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130587|NEWHM : HANM.3.337|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130588|NEWHM : HANM.3.338|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130589|NEWHM : HANM.3.339|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130590|NEWHM : HANM.3.340|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130591|NEWHM : HANM.3.341|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130592|NEWHM : HANM.3.342|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130595|NEWHM : HANM.3.345|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130596|NEWHM : HANM.3.346|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130597|NEWHM : HANM.3.347|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130598|NEWHM : HANM.3.348|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||9|mollusc shell|terrestrial gastropod|||||||||||||||||1
130599|NEWHM : HANM.3.349|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130600|NEWHM : HANM.3.350|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130601|NEWHM : HANM.3.351|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130602|NEWHM : HANM.3.352|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130603|NEWHM : HANM.3.353|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130604|NEWHM : HANM.3.354|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130605|NEWHM : HANM.3.355|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130606|NEWHM : HANM.3.356|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130607|NEWHM : HANM.3.357|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|terrestrial gastropod|||||||||||||||||1
130608|NEWHM : HANM.3.358|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|terrestrial gastropod|||||||||||||||||1
130995|NEWHM : HANM.3.746|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131004|NEWHM : HANM.3.755|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131008|NEWHM : HANM.3.759|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
131014|NEWHM : HANM.3.765|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131015|NEWHM : HANM.3.766|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131016|NEWHM : HANM.3.767|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131018|NEWHM : HANM.3.769|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|bivalve mollusc|||||||||||||||||1
131022|NEWHM : HANM.3.773|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||3|mollusc shell|marine gastropod|||||||||||||||||1
131023|NEWHM : HANM.3.774|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131024|NEWHM : HANM.3.775|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131025|NEWHM : HANM.3.776|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|shell?||||||||||||||||||1
131026|NEWHM : HANM.3.777|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131027|NEWHM : HANM.3.778|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131028|NEWHM : HANM.3.779|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
131029|NEWHM : HANM.3.780|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||15|mollusc shell|marine gastropod|||||||||||||||||1
131030|NEWHM : HANM.3.781|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||7|mollusc shell|marine gastropod|||||||||||||||||1
131031|NEWHM : HANM.3.782|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131032|NEWHM : HANM.3.783|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131033|NEWHM : HANM.3.784|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell|marine gastropod|||||||||||||||||1
131034|NEWHM : HANM.3.785|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell|marine gastropod|||||||||||||||||1
131474|NEWHM : HANM.3.1225|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell?||||||||||||||||||1
131479|NEWHM : HANM.3.1230|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell||||||||||||||||||1
131480|NEWHM : HANM.3.1231|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell||||||||||||||||||1
131481|NEWHM : HANM.3.1232|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|mollusc shell||||||||||||||||||1
131482|NEWHM : HANM.3.1233|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|mollusc shell||||||||||||||||||1
131933|NEWHM : HANM.3.1684|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131934|NEWHM : HANM.3.1685|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
131935|NEWHM : HANM.3.1686|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
131936|NEWHM : HANM.3.1687|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|shell||||||||||||||||||1
131937|NEWHM : HANM.3.1688|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell||||||||||||||||||1
131938|NEWHM : HANM.3.1689|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
131939|NEWHM : HANM.3.1690|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell||||||||||||||||||1
131940|NEWHM : HANM.3.1691|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell||||||||||||||||||1
131941|NEWHM : HANM.3.1692|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||6|shell||||||||||||||||||1
131942|NEWHM : HANM.3.1693|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
131943|NEWHM : HANM.3.1694|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell||||||||||||||||||1
131944|NEWHM : HANM.3.1695|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers|||shell||||||||||||||||||1
131949|NEWHM : HANM.3.1700|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|shell||||||||||||||||||1
131950|NEWHM : HANM.3.1701|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||17|shell||||||||||||||||||1
131952|NEWHM : HANM.3.1703|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131953|NEWHM : HANM.3.1704|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131954|NEWHM : HANM.3.1705|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131957|NEWHM : HANM.3.1708|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131959|NEWHM : HANM.3.1710|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|Coral||||||||||||||||||1
131962|NEWHM : HANM.3.1713|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131963|NEWHM : HANM.3.1714|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131964|NEWHM : HANM.3.1715|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131965|NEWHM : HANM.3.1716|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131966|NEWHM : HANM.3.1717|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131968|NEWHM : HANM.3.1719|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora diversa : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131970|NEWHM : HANM.3.1721|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131971|NEWHM : HANM.3.1722|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||2|coral||||||||||||||||||1
131972|NEWHM : HANM.3.1723|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora corymbosa : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131973|NEWHM : HANM.3.1724|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131974|NEWHM : HANM.3.1725|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131975|NEWHM : HANM.3.1726|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora delicatula : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131977|NEWHM : HANM.3.1728|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora aculeus : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131978|NEWHM : HANM.3.1729|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora delicatula : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131979|NEWHM : HANM.3.1730|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora digitifera : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131980|NEWHM : HANM.3.1731|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral|||||Acropora aculeus : Acroporidae : Scleractinia : Anthozoa : Cnidaria|||||||||||||1
131981|NEWHM : HANM.3.1732|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131982|NEWHM : HANM.3.1733|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
131983|NEWHM : HANM.3.1734|Natural Sciences|Invertebrate Zoology|GNM: Hancock Temporary Numbers||1|coral||||||||||||||||||1
