irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
203859|NEWHM : 2009.H1545|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|eulanellibranchia : : : :|||||||||||||1
203862|NEWHM : 2009.H1548|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|scaphander lignarii : : : :|||||||||||||1
203866|NEWHM : 2009.H1552|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|littorina palliata : : : :|||||||||||||1
203867|NEWHM : 2009.H1553|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|urosalpinx cinera : : : :|||||||||||||1
203868|NEWHM : 2009.H1554|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|crepidula plana : : : :|||||||||||||1
203869|NEWHM : 2009.H1555|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|siriella horbesica : : : :|||||||||||||1
203871|NEWHM : 2009.H1557|Natural Sciences|Invertebrate Zoology|Other Taxa||4|unidentified spirit specimen||||Unidentified|pandalus leptocerus : : : :|||||||||||||1
203880|NEWHM : 2009.H1566|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203881|NEWHM : 2009.H1567|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203882|NEWHM : 2009.H1568|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203883|NEWHM : 2009.H1569|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203886|NEWHM : 2009.H1572|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|zylophaga praestans : : : :|||||||||||||1
203893|NEWHM : 2009.H1579|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203894|NEWHM : 2009.H1580|Natural Sciences|Invertebrate Zoology|Other Taxa||1|invertebrate||||Tapeworm| : : : :|||||||||||||1
203896|NEWHM : 2009.H1582|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|||||||||||||||||1
203899|NEWHM : 2009.H1585|Natural Sciences|Invertebrate Zoology|Other Taxa||3|unidentified spirit specimen||||||||||||||||||1
203900|NEWHM : 2009.H1586|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|synchitrium endobiotium : : : :|||||||||||||1
203901|NEWHM : 2009.H1587|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203907|NEWHM : 2009.H1593|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|gibbula cineraria : : : :|||||||||||||1
203909|NEWHM : 2009.H1595|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|astrophyton samarokis : : : :|||||||||||||1
203913|NEWHM : 2009.H1599|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|echinoderm|||Sea Cucumber| : : : :|||||||||||||1
203914|NEWHM : 2009.H1600|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203916|NEWHM : 2009.H1602|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Patella| : : : :|||||||||||||1
203917|NEWHM : 2009.H1603|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|anthothela grandifola : : : :|||||||||||||1
203919|NEWHM : 2009.H1605|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|sarcophyton purpureun : : : :|||||||||||||1
203921|NEWHM : 2009.H1607|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
203926|NEWHM : 2009.H1612|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|anaphgurus laeirs : : : :|||||||||||||1
203927|NEWHM : 2009.H1613|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|gracia norvegicia : : : :|||||||||||||1
203929|NEWHM : 2009.H1615|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|lingaella : : : :|||||||||||||1
203931|NEWHM : 2009.H1617|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|clavellina lepadiforms : : : :|||||||||||||1
203932|NEWHM : 2009.H1618|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|thyone raphanus : : : :|||||||||||||1
203933|NEWHM : 2009.H1619|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|zoanthus incrustatus : : : :|||||||||||||1
203934|NEWHM : 2009.H1620|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|filgrana implexa : : : :|||||||||||||1
203935|NEWHM : 2009.H1621|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|plagostegus tridentatus : : : :|||||||||||||1
203936|NEWHM : 2009.H1622|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|laetmonice filiforms : : : :|||||||||||||1
203937|NEWHM : 2009.H1623|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|canchoderma aurita : : : :|||||||||||||1
203939|NEWHM : 2009.H1625|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|campanularia voubilis : : : :|||||||||||||1
203940|NEWHM : 2009.H1626|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pedicellina cernua : : : :|||||||||||||1
203941|NEWHM : 2009.H1627|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|grantia compressa : : : :|||||||||||||1
203942|NEWHM : 2009.H1628|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|halecium - : : : :|||||||||||||1
203943|NEWHM : 2009.H1629|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|gordius : : : :|||||||||||||1
203944|NEWHM : 2009.H1630|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|sycon setosum : : : :|||||||||||||1
203945|NEWHM : 2009.H1631|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||||||||||||||||1
203946|NEWHM : 2009.H1632|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|obelia dichotoma : : : :|||||||||||||1
203947|NEWHM : 2009.H1633|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|scypha compressa : : : :|||||||||||||1
203948|NEWHM : 2009.H1634|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|myxilla incrastcins : : : :|||||||||||||1
203949|NEWHM : 2009.H1635|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|farella pedicellata : : : :|||||||||||||1
203950|NEWHM : 2009.H1636|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203951|NEWHM : 2009.H1637|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203952|NEWHM : 2009.H1638|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203954|NEWHM : 2009.H1640|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203955|NEWHM : 2009.H1641|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203956|NEWHM : 2009.H1642|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203957|NEWHM : 2009.H1643|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203958|NEWHM : 2009.H1644|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
203975|NEWHM : 2009.H1661|Natural Sciences|Invertebrate Zoology|Other Taxa||1|invertebrate||||Roach| : : : :|||||||||||||1
203983|NEWHM : 2009.H1669|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|echinomatria subangularis : : : :|||||||||||||1
203986|NEWHM : 2009.H1672|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|titonia hombergi : : : :|||||||||||||1
203989|NEWHM : 2009.H1675|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen|||||aplidium proliferum : : : :|||||||||||||1
203992|NEWHM : 2009.H1678|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|spirontocaris liljaborgi : : : :|||||||||||||1
203996|NEWHM : 2009.H1682|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|arachnid|||||||||||||||||1
203997|NEWHM : 2009.H1683|Natural Sciences|Invertebrate Zoology|Other Taxa||2|invertebrate|||||nieris : : : :|||||||||||||1
203998|NEWHM : 2009.H1684|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||Unidentified|apourkais pes- pelicani : : : :|||||||||||||1
204008|NEWHM : 2009.H1694|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|arachnid|||Spider| : : : :|||||||||||||1
204009|NEWHM : 2009.H1695|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204010|NEWHM : 2009.H1696|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204029|NEWHM : 2009.H1715|Natural Sciences|Invertebrate Zoology|Other Taxa||2|spirit specimen|Sea Cucumber|||Sea Cucumber| : : : :|||||||||||||1
204051|NEWHM : 2009.H1737|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204052|NEWHM : 2009.H1738|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204053|NEWHM : 2009.H1739|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204055|NEWHM : 2009.H1741|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204056|NEWHM : 2009.H1742|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204057|NEWHM : 2009.H1743|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204058|NEWHM : 2009.H1744|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204059|NEWHM : 2009.H1745|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204060|NEWHM : 2009.H1746|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204061|NEWHM : 2009.H1747|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204062|NEWHM : 2009.H1748|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204063|NEWHM : 2009.H1749|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204066|NEWHM : 2009.H1752|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204068|NEWHM : 2009.H1754|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204069|NEWHM : 2009.H1755|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204070|NEWHM : 2009.H1756|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204071|NEWHM : 2009.H1757|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204072|NEWHM : 2009.H1758|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Sea Cucumber| : : : :|||||||||||||1
204073|NEWHM : 2009.H1759|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204074|NEWHM : 2009.H1760|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204075|NEWHM : 2009.H1761|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204076|NEWHM : 2009.H1762|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204077|NEWHM : 2009.H1763|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204078|NEWHM : 2009.H1764|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204079|NEWHM : 2009.H1765|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204080|NEWHM : 2009.H1766|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Sea Cucumber| : : : :|||||||||||||1
204081|NEWHM : 2009.H1767|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204082|NEWHM : 2009.H1768|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204083|NEWHM : 2009.H1769|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204084|NEWHM : 2009.H1770|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204085|NEWHM : 2009.H1771|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204087|NEWHM : 2009.H1773|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204088|NEWHM : 2009.H1774|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204089|NEWHM : 2009.H1775|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Sea Cucumber| : : : :|||||||||||||1
204090|NEWHM : 2009.H1776|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204091|NEWHM : 2009.H1777|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204092|NEWHM : 2009.H1778|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204093|NEWHM : 2009.H1779|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204094|NEWHM : 2009.H1780|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204095|NEWHM : 2009.H1781|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204096|NEWHM : 2009.H1782|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204097|NEWHM : 2009.H1783|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204098|NEWHM : 2009.H1784|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204099|NEWHM : 2009.H1785|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204100|NEWHM : 2009.H1786|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204101|NEWHM : 2009.H1787|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204102|NEWHM : 2009.H1788|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204103|NEWHM : 2009.H1789|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204104|NEWHM : 2009.H1790|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204105|NEWHM : 2009.H1791|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204106|NEWHM : 2009.H1792|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204107|NEWHM : 2009.H1793|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204108|NEWHM : 2009.H1794|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204109|NEWHM : 2009.H1795|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204110|NEWHM : 2009.H1796|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204111|NEWHM : 2009.H1797|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204112|NEWHM : 2009.H1798|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204113|NEWHM : 2009.H1799|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204114|NEWHM : 2009.H1800|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204115|NEWHM : 2009.H1801|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204116|NEWHM : 2009.H1802|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204117|NEWHM : 2009.H1803|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204118|NEWHM : 2009.H1804|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204119|NEWHM : 2009.H1805|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204120|NEWHM : 2009.H1806|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204121|NEWHM : 2009.H1807|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204122|NEWHM : 2009.H1808|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204123|NEWHM : 2009.H1809|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204124|NEWHM : 2009.H1810|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204125|NEWHM : 2009.H1811|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204126|NEWHM : 2009.H1812|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204127|NEWHM : 2009.H1813|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204128|NEWHM : 2009.H1814|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204129|NEWHM : 2009.H1815|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204130|NEWHM : 2009.H1816|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204131|NEWHM : 2009.H1817|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204132|NEWHM : 2009.H1818|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample||||Unidentified species| : : : :|||||||||||||1
204133|NEWHM : 2009.H1819|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample|||||pyrasoma : : : :|||||||||||||1
204210|NEWHM : 2009.H1896|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||||||||||||||||1
204212|NEWHM : 2009.H1898|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|polycarpa pomeria : : : :|||||||||||||1
204215|NEWHM : 2009.H1901|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|lithophytum areoreum : : : :|||||||||||||1
204216|NEWHM : 2009.H1902|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|dendronephytha denrophyta : : : :|||||||||||||1
204217|NEWHM : 2009.H1903|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|parisis indica : : : :|||||||||||||1
204218|NEWHM : 2009.H1904|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|aphrodite aeuliata : : : :|||||||||||||1
204219|NEWHM : 2009.H1905|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|nicella dichotoma : : : :|||||||||||||1
204221|NEWHM : 2009.H1907|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|urozeuctes owenii : : : :|||||||||||||1
204222|NEWHM : 2009.H1908|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|hypogeoptis atternans : : : :|||||||||||||1
204223|NEWHM : 2009.H1909|Natural Sciences|Invertebrate Zoology|Other Taxa||6|unidentified spirit specimen||||Unidentified|corpulla argentibra : : : :|||||||||||||1
204225|NEWHM : 2009.H1911|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pasiphaea tarda : : : :|||||||||||||1
204226|NEWHM : 2009.H1912|Natural Sciences|Invertebrate Zoology|Other Taxa||3|unidentified spirit specimen||||Unidentified|oletinarn bilgiea : : : :|||||||||||||1
204227|NEWHM : 2009.H1913|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen|cnidaria|||Anemone| : : : :|||||||||||||1
204228|NEWHM : 2009.H1914|Natural Sciences|Invertebrate Zoology|Other Taxa|||spirit specimen||||Unidentified species| : : : :|||||||||||||1
204230|NEWHM : 2009.H1916|Natural Sciences|Invertebrate Zoology|Other Taxa||1|spirit specimen||||sabilla| : : : :|||||||||||||1
204231|NEWHM : 2009.H1917|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|strongylocentortus pictus : : : :|||||||||||||1
204233|NEWHM : 2009.H1919|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Anemone| : : : :|||||||||||||1
204234|NEWHM : 2009.H1920|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||||||||||||||||1
204235|NEWHM : 2009.H1921|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|hyalinaecia tubicola : : : :|||||||||||||1
204236|NEWHM : 2009.H1922|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|polydesmid : : : :|||||||||||||1
204237|NEWHM : 2009.H1923|Natural Sciences|Invertebrate Zoology|Other Taxa||2|unidentified spirit specimen||||||||||||||||||1
204238|NEWHM : 2009.H1924|Natural Sciences|Invertebrate Zoology|Other Taxa||1|marine sample|marine specimen|||unidentified|sepiola atlantica : : : :|||||||||||||1
204239|NEWHM : 2009.H1925|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|mactra corrolina : : : :|||||||||||||1
204241|NEWHM : 2009.H1927|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|henrica aculata : : : :|||||||||||||1
204242|NEWHM : 2009.H1928|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|beringius turtoni : : : :|||||||||||||1
204243|NEWHM : 2009.H1929|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|henricia sanguinolenta : : : :|||||||||||||1
204244|NEWHM : 2009.H1930|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|zurfaea crispata : : : :|||||||||||||1
204246|NEWHM : 2009.H1932|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|halecium muricatum : : : :|||||||||||||1
204247|NEWHM : 2009.H1933|Natural Sciences|Invertebrate Zoology|Other Taxa||6|unidentified spirit specimen||||Unidentified|apherusa : : : :|||||||||||||1
204249|NEWHM : 2009.H1935|Natural Sciences|Invertebrate Zoology|Other Taxa|||unidentified spirit specimen||||Unidentified|ophiothrix fragilis : : : :|||||||||||||1
204251|NEWHM : 2009.H1937|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|alcyonidium parasiticum : : : :|||||||||||||1
204252|NEWHM : 2009.H1938|Natural Sciences|Invertebrate Zoology|Other Taxa||6|unidentified spirit specimen||||Unidentified|anteclon gifida : : : :|||||||||||||1
204253|NEWHM : 2009.H1939|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|tethys pimctata : : : :|||||||||||||1
204255|NEWHM : 2009.H1941|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|alloteuthis media : : : :|||||||||||||1
204256|NEWHM : 2009.H1942|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|branchiostoma lancelota : : : :|||||||||||||1
204257|NEWHM : 2009.H1943|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|pholas crispata : : : :|||||||||||||1
204258|NEWHM : 2009.H1944|Natural Sciences|Invertebrate Zoology|Other Taxa||1|unidentified spirit specimen||||Unidentified|scrupocellaria scrupea : : : :|||||||||||||1
