irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
195814|NEWHM : 00788|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Essex (SE England), Debden Green|||||||Amalgamated Collection|||1
195815|NEWHM : 00789|Natural Sciences|Invertebrate Zoology|Molluscs||10|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Scotland, Dumfries and Galloway (Scotland), Dalbeattie|||||||Amalgamated Collection|||1
195816|NEWHM : 00790|Natural Sciences|Invertebrate Zoology|Molluscs||11|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
195817|NEWHM : 00791|Natural Sciences|Invertebrate Zoology|Molluscs||16|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Whitley Quarry||||||Amalgamated Collection|||1
195818|NEWHM : 00792|Natural Sciences|Invertebrate Zoology|Molluscs||11|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Marden||||||Amalgamated Collection|||1
195819|NEWHM : 00793|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Berwick upon Tweed, Holy Island|||||||Amalgamated Collection|||1
195820|NEWHM : 00794|Natural Sciences|Invertebrate Zoology|Molluscs||13|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Marden||||||Amalgamated Collection|||1
195821|NEWHM : 00795|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Ovingham, Whittle Dene|||||||Amalgamated Collection|||1
195822|NEWHM : 00796|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.|1912|UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
195823|NEWHM : 00797|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Lancashire (NW England), Burnley|||||||Amalgamated Collection|||1
195824|NEWHM : 00798|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.|1910-07-|UK, England, Northumberland (NE England), Morpeth, Warkworth (nr.)|Coquet, River||||||Amalgamated Collection|||1
195825|NEWHM : 00799|Natural Sciences|Invertebrate Zoology|Molluscs||10|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Essex (SE England), Debden Green|||||||Amalgamated Collection|||1
195826|NEWHM : 00800|Natural Sciences|Invertebrate Zoology|Molluscs||14|mollusc|||||Mollusca & & & : : : : Mollusca|Norman, Reverend A. M.||UK, England, Leicestershire (Midland England), Kibworth|||||||Amalgamated Collection|||1
195827|NEWHM : 00801|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear, Newcastle upon Tyne (nr.)|||||||Amalgamated Collection|||1
195828|NEWHM : 00802|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Greater Manchester, Manchester|||||||Amalgamated Collection|||1
195829|NEWHM : 00803|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, North Yorkshire (NE England), York (nr.), Askham Bog|||||||Amalgamated Collection|||1
195830|NEWHM : 00804|Natural Sciences|Invertebrate Zoology|Molluscs||73|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|1935-08-|UK, England, Tyne and Wear (NE England), Jesmond Dene|||||||Amalgamated Collection|||1
195831|NEWHM : 00805|Natural Sciences|Invertebrate Zoology|Molluscs||11|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear, Newcastle upon Tyne (nr.)|||||||Amalgamated Collection|||1
195832|NEWHM : 00806|Natural Sciences|Invertebrate Zoology|Molluscs||12|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear, Newcastle upon Tyne (nr.)|||||||Amalgamated Collection|||1
195833|NEWHM : 00807|Natural Sciences|Invertebrate Zoology|Molluscs||15|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), Fenham|||||||Amalgamated Collection|||1
195834|NEWHM : 00808|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|1931|UK, England, Co. Durham (NE England), Butterby Marsh, Morden Carr|||||||Amalgamated Collection|||1
195835|NEWHM : 00809|Natural Sciences|Invertebrate Zoology|Molluscs||110|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear, Newcastle upon Tyne, Fenham|||||||Amalgamated Collection|||1
195836|NEWHM : 00810|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, London (SE England), Totteridge|||||||Amalgamated Collection|||1
195898|NEWHM : 00872|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Northamptonshire, Daventry (nr.), Lower Shuckborough|||||||Amalgamated Collection|||1
195901|NEWHM : 00875|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Hampshire (SE England), Horsebridge|Test, River||||||Amalgamated Collection|||1
195904|NEWHM : 00878|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Nicol, W.||[irn: 48704]|||||||Amalgamated Collection|||1
195911|NEWHM : 00885|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Bolam, George|1889|UK, Scotland, Berwickshire (Scotland), Tillmouth|Tweed, River||||||Amalgamated Collection|||1
196052|NEWHM : 01026|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||Chitons are a type of mollusc often found on the seashore in the intertidal zone. Instead of having a single shell they have eight separate shell plates. This allows them to be much more flexible than other shellfish, and they cling tightly to the surface as they creep slowly across rocks, grazing on algae and microorganisms. Their head is hidden on the underside of their body. They are usually most active at night or when the tide is high.|Chiton|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
196183|NEWHM : 01157|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||This species is a small and colourful gastropod snail. It grows up to about 3cm high. It grazes on algae and can be found on seaweed covered rocks from the shoreline down to depths of about 300m in offshore waters. The body of the snail is often very colourful, and can be flecked with red, purple or yellow.|Painted Top Shell|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
196556|NEWHM : 01530|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Scotland, Strathclyde (Scotland), Isle of Arran, Lamlash|||||||Amalgamated Collection|||1
196557|NEWHM : 01531|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Strathclyde (Scotland), Cumbrae|||||||Amalgamated Collection|||1
196558|NEWHM : 01532|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.|1901|UK, England, North Yorkshire (NE England), Sandsend|||||||Amalgamated Collection|||1
196559|NEWHM : 01533|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.|1901|UK, England, Tyne and Wear (NE England), North Shields, Cullercoats|||||||Amalgamated Collection|||1
196560|NEWHM : 01534|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca||1911|UK, England, Northumberland (NE England), Bamburgh|||||||Amalgamated Collection|||1
196561|NEWHM : 01535|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|||Europe, Ireland, Dublin (nr.), Dalkey Island|||||||Amalgamated Collection|||1
196562|NEWHM : 01536|Natural Sciences|Invertebrate Zoology|Molluscs||8|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), North Shields, Cullercoats|||||||Amalgamated Collection|||1
196563|NEWHM : 01537|Natural Sciences|Invertebrate Zoology|Molluscs||12|mollusc|||||Mollusca & & & : : : : Mollusca|Barlee, G.||UK, Channel Islands, Guernsey|||||||Amalgamated Collection|||1
196564|NEWHM : 01538|Natural Sciences|Invertebrate Zoology|Molluscs||12|mollusc|||||Mollusca & & & : : : : Mollusca|Barlee, G.||UK, Scotland, Shetlands (Scotland)|||||||Amalgamated Collection|||1
196565|NEWHM : 01539|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Dumfries and Galloway (Scotland), Loch Ryan|||||||Amalgamated Collection|||1
196566|NEWHM : 01540|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Merseyside, Southport|||||||Amalgamated Collection|||1
196567|NEWHM : 01541|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), North Shields, Cullercoats (off)|||||||Amalgamated Collection|||1
196568|NEWHM : 01542|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Fife, Firth of Forth, Burnt Island|||||||Amalgamated Collection|||1
196569|NEWHM : 01543|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||Europe, Ireland, Cushendun|||||||Amalgamated Collection|||1
196570|NEWHM : 01544|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, Scotland, Strathclyde (Scotland), Oban|||||||Amalgamated Collection|||1
196571|NEWHM : 01545|Natural Sciences|Invertebrate Zoology|Molluscs||25|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Isle of Wight|||||||Amalgamated Collection|||1
196572|NEWHM : 01546|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Northumberland Coast|||||||Amalgamated Collection|||1
196573|NEWHM : 01547|Natural Sciences|Invertebrate Zoology|Molluscs||4|mollusc|||||Mollusca & & & : : : : Mollusca|||Europe, Ireland, Galway, Roundstone|||||||Amalgamated Collection|||1
196574|NEWHM : 01548|Natural Sciences|Invertebrate Zoology|Molluscs||10|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Devon (SW England), Torbay|||||||Amalgamated Collection|||1
196575|NEWHM : 01549|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), North Shields, Tynemouth|||||||Amalgamated Collection|||1
197029|NEWHM : 2003.H2620|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||The Green Sea Urchin is found amongst rocks and seaweed on the lower shore. It is generally green in colour and covered in short purple tipped spines. Large specimens can grow up to 6cm across, but is generally much smaller than this. It feeds on a variety of animals and plants on the shore. It is also an important grazing animal, controlling the growth of seaweed. The test, which is the shell-like exoskeleton, is often washed up on the beach.|Green Sea Urchin|echinoidea & & Psammechinus miliaris : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197030|NEWHM : 2003.H2621|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This is one of the largest brittlestars found in British waters. It prefers rocky and stony places on the coast. It varies in colour from dark grey or brown to red, yellow and sometimes white. It often has alternating bands of colour on it's arms. It is a scavenger and feeds on decaying plant and animal remains. In deeper water the brittlestars often gather together into vast colonies called 'brittlestar beds'.|Common Brittlestar|Ophiuroidea & Ophiothricidae & Ophiothrix fragilis : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197031|NEWHM : 2003.H2622|Natural Sciences|Invertebrate Zoology|Molluscs||3|echinoderm|||Asterina gibbosa is a small starfish with five short arms. It scavenges for food amongst rocks and seaweed, eating both plant and animal matter and even other, smaller, starfish. Like all starfish, it walks on hundreds of tiny tube feet, appearing to glide over the surface as it moves. When it finds something edible it pushes its stomach out through its mouth and digests the food externally before moving on.|Cushion Star|Asteroidea & & Asterina gibbosa : : : : Echinodermata|||[irn: 48888]|||||||Amalgamated Collection|||1
197540|NEWHM : 02488|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||The Prickly cockle is a large species that lives in shallow water all around the British coast. Unlike many coastal shellfish, it doesn't bury itself deep in the sand, and lives just beneath the surface, where it filters food particles out of the water. The Prickly Cockle can jump to escape from predators using it's large muscular foot. This can be rapidly extended to propel the animal up to 20 cm across the surface.|Prickly Cockle|Mollusca & & & : : : : Mollusca|A.H.K.|1865|UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||2
197732|NEWHM : 02680|Natural Sciences|Invertebrate Zoology|Molluscs||14|mollusc|||The Thin Tellin is a small bivalve that is found in coastal areas throughout Europe. It is particularly common in estuaries. It prefers sandy areas with lots of wave action to stir up the sediment that it feeds on. It's thin and delicate shell is glossy and often colourful, ranging from pink to yellow and brown. This species is a popular shellfish for eating throughout the Mediterranean.|Thin Tellin|Mollusca & & & : : : : Mollusca|Lebour, M. V.||UK, England, Northumberland Coast|||||||Amalgamated Collection|||3
197771|NEWHM : 02720|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This species is common in coastal sand and mudflats. It burrows to a depth of about 20cm below the surface and is often found in estuaries. It feeds by extending a long siphon up to the surface of the seabed. It sucks in seawater and filters out the organic particles in it. The siphon often extends above the surface, and is sometimes nipped off by crabs and passing fish. However, the shellfish can re-grow it in a just few days.|Peppery Furrow Shell|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Berwick upon Tweed, Holy Island|||||||Amalgamated Collection|||2
197929|NEWHM : 02878|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|||Dogger Bank|||||||Amalgamated Collection|||1
197930|NEWHM : 02879|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Alder, J.||UK, Scotland, Strathclyde (Scotland), Isles of Bute|||||||Amalgamated Collection|||1
197931|NEWHM : 02880|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This species of bivalve lives in deep, cold water throughout the North Sea, The North Atlantic and the Arctic. It can grow to large sizes. Specimens from the Bering Sea in the Canadian Arctic grow up to 18 cm long. Like most bivalves this species lives buried in the seabed and feeds by filtering organic particles out of the water. This specimen was collected in deep water offshore of the river Tyne.||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England)|Tyne, River (off Tyne)||||||Amalgamated Collection|||1
197932|NEWHM : 02881|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Devon (SW England), Torbay|||||||Amalgamated Collection|||1
197933|NEWHM : 02882|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Channel Islands, Guernsey|||||||Amalgamated Collection|||1
197935|NEWHM : 02884|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|||South Coast|||||||Amalgamated Collection|||1
197936|NEWHM : 02885|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Wales, South Wales, Dyfed, Tenby|||||||Amalgamated Collection|||1
197937|NEWHM : 02886|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, England, Tyne and Wear (NE England), North Shields, Cullercoats|||||||Amalgamated Collection|||1
197938|NEWHM : 02887|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Lloyd, Dr||Europe, Ireland, Dublin (nr.), Malahide|||||||Amalgamated Collection|||1
197939|NEWHM : 02888|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|||[irn: 48888]|||||||Amalgamated Collection|||1
197940|NEWHM : 02889|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|||[irn: 48888]|||||||Amalgamated Collection|||1
197942|NEWHM : 02891|Natural Sciences|Invertebrate Zoology|Molluscs||9|mollusc|||||Mollusca & & & : : : : Mollusca|Oliver, A. M.||UK, England, Merseyside, Southport|||||||Amalgamated Collection|||1
198046|NEWHM : 02995|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||This shell belongs to a species of whelk. It is found in deep cold waters throughout the North Sea, north Atlantic and the Arctic Sea. Specimens have been collected off the coast of Norway, Iceland, Greenland and islands in the Canadian arctic. This specimen was collected at sea about 130 miles north east of Newcastle. It lives at a wide range of depths, from less than 20m to over 450m, and grows to about 10cm long.||Mollusca & & & : : : : Mollusca|Lebour, M. V.||[irn: 48888]|Tyne, River (120-139 miles east by north of)||||||Amalgamated Collection|||1
198047|NEWHM : 02996|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||The Red Whelk is common at scattered sites around the northern British Isles. It is a large species that lives in shallow waters just offshore. It's shell is often washed up on the beach. It looks very similar to the larger common whelk, but unlike this species it cannot be eaten. Because this species prefers cooler conditions, there is some concern that climate change could affect the abundance of this species in British waters.|Red Whelk|Mollusca & & & : : : : Mollusca|Howse, W. R.||UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||1
198077|NEWHM : 03026|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||The Black Clam is a large bivalve mollusc that is found throughout the arctic, European waters and the Atlantic coast of North America. It burrows into soft sand and mud. It is slow growing and some individuals live for over 100 years. The clam is preyed on by starfish and also the Wolf fish, a species with jaws strong enough to crack open it's thick shell. Several thousand tons are also fished annually in North America for human consumption.|Black Clam|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Newbiggin|||||||Amalgamated Collection|||1
198091|NEWHM : 03040|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc|||This large species of mussel is found throughout Europe where they are native to slow flowing rivers, lakes and streams. They are particularly common in canals. They feed mainly on sediment and organic particles in the water. They can grow to about 10 centimetres long. Freshwater mussels produce parasitic larvae called glochidia that can swim. These larvae burrow into the flesh of passing fish, where they live for a few weeks before dropping off and growing into an adult.|Swan Mussel|Mollusca & & & : : : : Mollusca|||UK, England, Northumberland (NE England), Prestwick Carr|||||||Amalgamated Collection|||1
198417|NEWHM : 03380|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This species lives in fast flowing rivers and streams throughout Europe and North America. It has a strange life cycle. When the larvae hatch they can swim, and attach themselves to the gills of fish. After a year they drop off and settle onto the river bed where they grow into adults. They can live for over 100 years and don't start to reproduce until they are 12 years old. Unfortunately they are threatened with extinction, mainly due to pollution.|Freshwater Pearl Mussel|Mollusca & Pelecypoda & & : : : : Mollusca||1867-02-16|UK, England, Northumberland (NE England)|Rede, River||||||Campbell Collection|||1
199138|NEWHM : 04250|Natural Sciences|Invertebrate Zoology|Molluscs||5|mollusc|||This species is found throughout Britain except for parts of northern Scotland. It lives in a variety of habitats but prefers dryer conditions. It is common on sand dunes. The shell of this species has a very variable colour pattern ranging from almost black to white and sometimes has dark or pale stripes. Snails with stripes are more common in grassy areas where their markings give them camouflage, whereas snails without stripes tend to be more common in woodland areas.|Grove Snail|Mollusca & & & : : : : Mollusca|Temperley, Mr G. W.|29/08/1929|UK, England, Northumberland (NE England), Newbiggin by the Sea|||||||Temperley Collection|||3
199310|NEWHM : 04422|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||This is one of the most familiar seashore animals. It can be found all around the British coast. At low tide, they are often seen attached to rocks and stones, or feeding in rock pools on green seaweed and micro-organisms. They form an important source of food for larger animals such as crabs. As its name suggests, in some areas this species was traditionally collected by hand for food.|Edible Periwinkle|Mollusca & Gastropoda & & : : : : Mollusca|Temperley, Mr G. W.|10/07/1908|UK, England, Northumberland (NE England), Newbiggin|||||||Temperley Collection|||2
199587|NEWHM : 04725|Natural Sciences|Invertebrate Zoology|Molluscs||7|mollusc|||||Mollusca & & & : : : : Mollusca|Blackburn, Reverend E. P.|09/06/1932|UK, England, Northumberland (NE England), Craster, Dunstanborough|Dunstanborough Castle (moat)||||||Amalgamated Collection|||1
199616|NEWHM : 04754|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|Cocks, W. P. Esquire||UK, England, Cornwall (SW England), Falmouth|||||||Amalgamated Collection|||1
199819|NEWHM : 04959|Natural Sciences|Invertebrate Zoology|Molluscs||21|mollusc|||The mussel is a well-known animal found all along Britain's coast. The mussel lives in large colonies, called beds. Smaller clusters of mussels can often also be found on rocks along the shore. They attach themselves to the surface of the rock by tough, fibrous byssus threads which can withstand strong waves. Mussels are filter feeders, so tend to live in areas where the water contains lots of silt.|Common Mussel|Mollusca & Pelecypoda & & : : : : Mollusca|Goddard, Mr|17/08/1923|UK, England, Tyne and Wear (NE England), Sunderland, Roker|||||||Goddard Collection|||1
200289|NEWHM : 05552|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc|||||Mollusca & & & : : : : Mollusca|||[irn: 48888]|||||||Amalgamated Collection|||1
200290|NEWHM : 05553|Natural Sciences|Invertebrate Zoology|Molluscs||15|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Channel Islands, Herm|||||||Amalgamated Collection|||1
200296|NEWHM : 05559|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc|||||Mollusca & & & : : : : Mollusca|||Scilly Isles|||||||Amalgamated Collection|||1
200297|NEWHM : 05560|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca|||UK, Scotland, Fife, Firth of Forth|||||||Amalgamated Collection|||1
200304|NEWHM : 05567|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc|||||Mollusca & & & : : : : Mollusca||1921|UK, England, Northumberland (NE England), Middleton, Ross|||||||Amalgamated Collection|||1
202937|NEWHM : 2009.H622|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|shell|||Common Slipper Shell|crepidula fornicata : : : :|||||||||||||1
202994|NEWHM : 2009.H679|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|Octopus|||Octopus|eledone cirrhosa : : : :|||||||||||||1
203056|NEWHM : 2009.H741|Natural Sciences|Invertebrate Zoology|Molluscs||2|invertebrate||||Curled Octopus| : : : :|||||||||||||1
203095|NEWHM : 2009.H780|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|||||dendronotis arboresans : : : :|||||||||||||1
203096|NEWHM : 2009.H781|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|||||turritella communis : : : :|||||||||||||1
203115|NEWHM : 2009.H800|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen||||Montague's Sea Snail| : : : :|||||||||||||1
203167|NEWHM : 2009.H852|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|shell|||Unidentified|spatangus purpureus : : : :|||||||||||||1
203180|NEWHM : 2009.H865|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|shell|||||||||||||||||1
203186|NEWHM : 2009.H871|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|shell|||Clam Shell|mya arenaria : : : :|||||||||||||1
203196|NEWHM : 2009.H881|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|shell|||Goose Barnacle|lepas anatifera : : : :|||||||||||||1
203210|NEWHM : 2009.H895|Natural Sciences|Invertebrate Zoology|Molluscs||6|mollusc spirit specimen|shell|||Cockle|cardium edule : : : :|||||||||||||1
203212|NEWHM : 2009.H897|Natural Sciences|Invertebrate Zoology|Molluscs||3|mollusc spirit specimen|shell|||||||||||||||||1
203217|NEWHM : 2009.H902|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|mollusc|||Unidentified|berthella plumula : : : :|||||||||||||1
203221|NEWHM : 2009.H906|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen||||Sea Snail|trivia arctica : : : :|||||||||||||1
203243|NEWHM : 2009.H928|Natural Sciences|Invertebrate Zoology|Molluscs||1|invertebrate||||Octopus| : : : :|||||||||||||1
203533|NEWHM : 2009.H1219|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen||||Mollusc| : : : :|||||||||||||1
203542|NEWHM : 2009.H1228|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod|||Octopus|eledone cirrhosa : : : :|||||||||||||1
203623|NEWHM : 2009.H1309|Natural Sciences|Invertebrate Zoology|Molluscs|||mollusc spirit specimen|Octopus|||Octopus| : : : :|||||||||||||1
203629|NEWHM : 2009.H1315|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod|||Argonaut| : : : :|||||||||||||1
203630|NEWHM : 2009.H1316|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod||||todaropsis blanae : : : :|||||||||||||1
203668|NEWHM : 2009.H1354|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|mollusc|||Heteropod Mollusc|pterotrachea coronata : : : :|||||||||||||1
203690|NEWHM : 2009.H1376|Natural Sciences|Invertebrate Zoology|Molluscs|||mollusc spirit specimen|bivalve|||Razor Shell| : : : :|||||||||||||1
203719|NEWHM : 2009.H1405|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|Curled Octopus|||Curled Octopus|eledone cirrhosa : : : :|||||||||||||1
203720|NEWHM : 2009.H1406|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|mollusc|||Heteropod Mollusc| : : : :|||||||||||||1
203738|NEWHM : 2009.H1424|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod|||Octopus| : : : :|||||||||||||1
203860|NEWHM : 2009.H1546|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|gastropod|||Limpet| : : : :|||||||||||||1
203895|NEWHM : 2009.H1581|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod|||Octopus|elegone cirrhosa : : : :|||||||||||||1
204004|NEWHM : 2009.H1690|Natural Sciences|Invertebrate Zoology|Molluscs||1|mollusc spirit specimen|cephalopod|||Octopus| : : : :|||||||||||||1
204220|NEWHM : 2009.H1906|Natural Sciences|Invertebrate Zoology|Molluscs||2|mollusc spirit specimen|gastropod mollusc|||Sea Hare|aplysia depilans : : : :|||||||||||||1
