irn|ColObjectNumber|ColDepartment|ColCollection|ColSubCollection|ColCompleteNotes|SpeNumberSpecimens|ClaObjectName_tab|ColOtherName|ExhTitle|NarNarrative|ComName_tab|SciName|ColSum|ColCollectionDates|LocalSum|LocalPrecise|SpeStatus|SpeNumberMale|SpeNumberFemale|SpeAge|SpePhase|ColCollectionName|ConConsObjectDescription|MulDescription|NumMulFiles
527421|NEWHM : 2015.H95|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|nest|tree wasp|Spineless|The Tree wasp prefers to nest in hollow trees, although this colony chose a bird box. The wasps collect wood fibres which they chew into a pulp to construct the nest. An outer layer protects the comb, where hexagonal cells are constructed to rear the larvae. The wasp at the centre of this comb is the queen.|||||||||||||||1
46086|NEWHM : 1993.H290|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|two legs missing|1|butterfly|||This dark coloured birdwing is found on the Tanimbar Islands, a small group of islands in the Timor Sea between East Timor and Australia. The large female has very pale forewings. Like most birdwing butterflies, this species lives in moist tropical rainforests. Its caterpillars feed on Aristolochia plants.||Troides haliphron ikarus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Indonesia, Tanimbar (= Tenimber) Islands||||||adult|Herbert Eltringham Collection|||1
46425|NEWHM : 1995.H929|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|three legs missing|1|butterfly|||This species is found in The Philippines. It is very widespread and is the most common birdwing butterfly in the country. Unlike many birdwing butterflies, Troides rhadamanthus has persisted in many areas even after the clearance of the forests. It's caterpillars feed on the foliage of Aristolochia plants. This specimen was originally part of the butterfly collection of J.J. Joicey, who had a large collection of birdwing butterflies at his private museum, the Hill Museum, in Surrey.||Troides rhadamantus rhadamantus : Papilionidae : Lepidoptera : Insecta : Arthropoda|||Philippines||||1||adult|J.J. Joicey Collection|||1
46494|NEWHM : 1995.H1960|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods|only pieces present|1|butterfly|||||Arthropoda & Insecta & & : : : : Arthropoda|||||||||adult|J.J. Joicey Collection|||1
200315|NEWHM : 2002.H3332|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is a very adaptable species native to upland regions of South East Asia from India to Singapore. It occurs very locally, but can be extremely common in those areas, and thrives in a wide variety of environments. The caterpillars feed on several species of Fig tree as well as the Kalios tree, Streblus asper, and the Indian Plum tree, Flacourtia rukam.|Blue-branded King Crow|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1879-06-|Burma, Moulmein (nr.), Salween Park|||||||Adamson Collection|||1
200316|NEWHM : 2002.H3333|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species lives in South East Asia from Bengal in India to Sulawesi in Indonesia. It is a widespread member of the Milkweed butterfly family, which also contains the familiar orange and black American Monarch. It can be found in mature rainforest, coastal mangrove forests and also in cleared areas where the forest is regenerating. It is very distasteful to predators - the caterpillars feed on Billygoat Weed, Ageratum conyzoides and other weedy plants such as the creeper Raphistemma pulchellum.|Black-veined Tiger|Arthropoda & Insecta & Lepidoptera & Danadae : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200317|NEWHM : 2002.H3334|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is from Burma, but the species is found from India as far as the South East Asian islands. It is a large, slow flying forest species with a wingspan of about 6 cm. It prefers undisturbed primary rainforest. It is very distasteful to predators, and many other species of butterfly mimic its wing patterns. The caterpillar feeds on a variety of plants in the Milkweed family such as Indian Cockle, Cocculus indicus.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200318|NEWHM : 2002.H3335|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The White Dragontail is the smallest member of the Swallowtail family. It lives in eastern Asia, from northern China to Indonesia. It is a very fast and erratic flyer and is sometimes compared to a tiny dragonfly. It usually stays on the wing and very rarely lands on vegetation. Small groups of this species are often seen circling around puddles or flowering bushes. The caterpillars feed on the forest shrub Illigera celebica. This specimen was collected in Burma.|White Dragontail|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200319|NEWHM : 2002.H3336|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||"These small and very distinctive butterflies are found across eastern Asia from northern India to China and the Indonesian islands. They are fast flying forest butterflies, and can sometimes be mistaken for other species because their tails are not always visible in flight. In Malaysia and Singapore this species is known as Itamputi from the Malay words ""hitam"", meaning black, and ""putih"", meaning white."|Five-bar Swordtail|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200320|NEWHM : 2002.H3337|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is a fast flying butterfly found over much of southern Asia from India to Australia. There are lots of different subspecies. Its a forest species and is often seen flying in groups with other butterflies. Males often congregate in large groups around puddles or dung on the forest floor. The caterpillars of this species feed on plants in the Cinnamon family.|Common Bluebottle|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200321|NEWHM : 2002.H3338|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is widespread in eastern Asia, and there are several sub-species found across the region. They are forest butterflies, and the adults feed on nectar. They are often seen along jungle paths around flowering trees. There are several different female colour forms that mimic other, distasteful species of butterfly. The caterpillar feeds on citrus plants, particularly the Pomelo (Citrus maxima).|Great Mormon|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200322|NEWHM : 2002.H3339|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is the type specimen of this species, a male caught on the Burma - Thailand border in January 1880. It is named after Colonel C.H.E Adamson, who discovered it. It is a distinctive member of the swallowtail family with a very limited range in the forests of Burma and northern Thailand. Females are larger and paler in colour than males. This species is highly sought after by collectors due to its rarity.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1880-01-|Burma, Siamese Frontier (nr.)||holotype|1||||Adamson Collection|||1
200323|NEWHM : 2002.H3340|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is a large and very distinctive species which is found throughout South East Asia, from North East India to China and the Indonesian islands. Its found in lowland forested areas throughout the region, and there are many subspecies. The caterpillar feeds on a variety of plants in the Birthwort family.|Common Rose|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200324|NEWHM : 2002.H3341|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly lives in lowland rainforests throughout central Africa, from Sierra Leone to Kenya, although this specimen was caught in Uganda. It is a large and brightly coloured butterfly which is extremely unpalatable. This means that it tastes very bad to predators. Because of this, it flies low in the air and very slowly so that it can show off its distinctive orange markings. These act as a warning to any potential predators that it is not a good meal.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|||||||1|||Eltringham Collection|||1
200325|NEWHM : 2002.H3342|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The female of this species has distinctive black with white markings. Interestingly, because this species is avoided by predators many other butterfly species mimic it. These mimics have similar colours and markings and, because of this similarity, predators often confuse them with the bad tasting B. macarista, and avoid eating them. Due to the differences between the male and female of this species, some of the mimic species copy the female and other species copy the male.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||1||||Eltringham Collection|||1
200326|NEWHM : 2002.H3343|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is from Mexico. It belongs to the large danaid family, along with lots of more familiar kinds of butterfly such as the Monarchs, Tigers and Crows. Its distinctive orange and white markings are a warning to predators that it tastes bad. Its caterpillars feed on plants in the Milkweed family.||Arthropoda & Insecta & Lepidoptera & Danaidae : : : : Arthropoda||||||||||Eltringham Collection|||1
200327|NEWHM : 2002.H3344|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species lives in the rainforests of tropical South America. This specimen was collected in Guyana. As well as having bright green and iridescent blue colouring on the upper surface of it's wings, A. leprieuri has bright metallic green colouring on the lower surface. This is very unusual - most butterflies have dark, cryptic markings on the undersides of their wings to camouflage them against vegetation when they have their wings closed.||Arthropoda & Insecta & Lepidoptera & Nymphalidae : : : : Arthropoda||||||||||Eltringham Collection|||1
200328|NEWHM : 2002.H3345|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is a species of Emperor butterfly that is widespread throughout lowland tropical forests in Central America. Its also found in Cuba. This specimen was collected in Belize. The caterpillars feed on the foliage of shrubs and trees in the Elm family, whilst the adults feed on sap and rotting fruit.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200329|NEWHM : 2002.H3346|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This small and colourful butterfly is from the forests of the Upper Amazon region. It belongs to a large genus of butterflies that are known for the patterns on the undersides of their hind wings. Although this species does not have a common name, other butterflies in the genus are known as Eighty Eights because they have markings on their hind wings that resemble this number.||Arthropoda & Insecta & Lepidoptera & Nymphalidae : : : : Arthropoda||||||||||Eltringham Collection|||1
200330|NEWHM : 2002.H3347|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This small butterfly is found in the tropical forests of the eastern Andes, throughout Bolivia, Ecuador and Peru. This region has one of the highest levels of biodiversity in the world. This is just one of many hundreds of species of butterfly found there. Catacore kolyma has several unique physical characteristics and has been placed in a genus of its own.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200331|NEWHM : 2002.H3348|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is found in the tropical forests of the Amazon basin. Like many butterflies in the heliconius family, Heliconius metharme thetis tastes very bad to predators. The markings on it's wings warn birds and lizards that it is not a good meal. Many other species of South American butterfly have similar markings on their wings - this means that predators tend to avoid all of the species that look the same.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200332|NEWHM : 2002.H3349|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is from Suriname, in tropical South America. It belongs to a large family of very similar looking species that live in the rainforest. Within this family there are several species that are avoided by predators because they taste very bad. Lots of the other butterflies mimic the wing patterns of these species to avoid being eaten too. Because these species all look very similar, they are sometimes difficult to tell apart without microscopic examination.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200333|NEWHM : 2002.H3350|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The female of this species is less colourful than the male, but is still very impressive. These large butterflies live in the forests of the Himalayas, where they feed on a variety of flowers, as well as rotting fruit and even animal dung. Their caterpillars feed on the leaves of Magnolia trees. The Kaiser-I-Hind is very rare - its survival is under threat as the forests it depends on are cut down for firewood and timber.|Kaisar-l-Hind|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|||||||1|||Eltringham Collection|||1
200334|NEWHM : 2002.H3351|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Kaiser-I-Hind is a spectacular swallowtail butterfly native to montane forests in the eastern Himalayan region and parts of South East Asia. It often lives at very high altitudes, up to 3000m. The spectacular colouring of the male has made it very popular with collectors and populations have been decimated throughout the species' range. All trade in the species is now banned under the CITES convention|Kaiser-l-Hind|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||1||||Eltringham Collection|||1
200335|NEWHM : 2002.H3352|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This orange coloured butterfly lives in the forests of Northern India, Burma and much of South East Asia. This specimen was collected in Borneo. The butterflies live in the forest canopy, but males sometimes come down to the forest floor to feed on dung or rotting fruit. The female feeds on nectar, and normally remains high up in the trees.|Orange Albatross|Arthropoda & Insecta & Lepidoptera & Pieridae : : : : Arthropoda||||||||||Eltringham Collection|||1
200336|NEWHM : 2002.H3353|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is native to many areas of South East Asia. It has very distinctive coloured wings due to the combination of a red pigment and the iridescent purple colour produced by tiny ridges in the wing surface. The caterpillars of this species feed on plants in the caper family.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200337|NEWHM : 2002.H3354|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is a member of the Pieridae family. Most of the butterflies in this family are white or yellow in colour - the more familiar Cabbage White butterfly also belongs to this family. The yellow and orange colours of this species give it its common name, Oranges and lemons. It is found throughout the savannah areas of eastern and southern Africa. Its caterpillars feed on the leaves of plants such as the South African Caper.|Orange and Lemon|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200338|NEWHM : 2002.H3355|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is widespread throughout sub-Saharan Africa, where it is found in savannah grassland as well as on farmland and in gardens. Its common English name comes from the distinctive blue patches on its hindwings, which are said to make the butterfly look like a pansy. This specimen was collected in Natal, South Africa.|Dark Blue Pansy|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200339|NEWHM : 2002.H3356|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is from Sri Lanka [Ceylon]. It was part of the butterfly collection of Dr Harry Eltringham (1873-1941). Originally from South Shields, Harry Eltringham was an entomologist who had a special interest in mimicry among butterflies.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200340|NEWHM : 2002.H3357|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Common Imperial is a forest butterfly native to much of South East Asia and parts of southern China. It is almost instantly recognisable by the long 'tails' that project from its hind wings. This feature is characteristic of butterflies from the Lycaenid family. Its caterpillars feed on the leaves and flowers of Cinnamon and Ironwood trees.|Common Imperial|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200341|NEWHM : 2002.H3358|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly lives in the dense rainforest of the Congo basin in equatorial Africa. It doesn't have a common name, but it is part of a group of species called tree nymphs. It looks very similar to the family of small blue and brown butterflies that are commonly called the Blues. It is actually a completely unrelated species which mimics the colour and patterns of a Blue butterfly. Like many of the specimens in this collection, this specimen belonged to Dr Harry Eltringham, who researched mimicry in butterflies.|Tree Nymph|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200342|NEWHM : 2002.H3359|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly lives in the dense tropical forests of India and Sri Lanka. It's very distinctive shape is due to its camouflage technique. When at rest, with its wings folded, the butterfly looks very much like a dead leaf stuck to a branch. The outer surface of its wings is a dark, mottled brown colour. In this way the butterfly avoids being eaten by birds. Many other butterfly species are camouflaged in this way.|Blue Oak Leaf|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200343|NEWHM : 2002.H3360|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Common Green Charaxes is a forest species which is found in the tropical forests of western and central Africa. This specimen was collected in Sierra Leone. Like many other Charaxes butterflies, it will form a swarm around a source of food, like a piece of rotting fruit. The edges of its forewings are serrated, and it uses them to push other butterflies out of the way when feeding.|Common Green Charaxes|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200344|NEWHM : 2002.H3361|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||Despite its name, the female Shining Blue Nymph does not have blue wings, only a pattern of brown marks and broad white stripes. By contrast, the male of the species has highly iridescent wings that appear bright blue in strong sunlight and give the species its common name.|Shining Blue Nymph|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|||||||1|||Eltringham Collection|||1
200345|NEWHM : 2002.H3362|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The shining blue nymph is a large forest butterfly from western and central Africa. Neither the male or female of this species has brightly coloured wings, but the male is highly iridescent. This means that, in strong sunlight, his wings appear bright blue.|Shining Blue Nymph|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||1||||Eltringham Collection|||1
200346|NEWHM : 2002.H3363|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The common Map butterfly is native to eastern Asia, from India to China and parts of the Malayan Peninsular. It has long hindwings with sharply angular edges which give it an unmistakable appearance. Its name comes from the gridlike pattern of dark lines on its wings which some collectors have compared to the lines on a map.|Common Map|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200347|NEWHM : 2002.H3364|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species lives in the forests of eastern Asia, from north-eastern India, through China and Korea as far as Japan. Here it has been adopted as Japan's National Butterfly. It is a forest species, and feeds on rotting fruit and the sap that oozes from trees. It flies very fast, and its wings make a loud clapping sound in flight.|Japanese Emperor|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200348|NEWHM : 2002.H3365|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly was collected in central America. It occurs from Mexico as far as the Amazon basin, and it lives in lowland rainforests. It is a relatively large, low flying species. It is distasteful to predators and it's bold markings act as a warning. Its caterpillars feed on plants in the Nightshade family.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200349|NEWHM : 2002.H3366|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||Charaxes butterflies are found throughout most of Africa. They are large, powerfully flying species that mainly live in forested areas, although they are often encountered in gardens. Unusually, the Savannah Charaxes is found in open grassland areas, as its name suggests. They often form large swarms around food or a source of water, such as a puddle.|Savannah Charaxes|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200350|NEWHM : 2002.H3367|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Northern Jungle Queen is native to a relatively small area of the forests of northern India and mountainous areas of northern Burma and Thailand. It is a large and conspicuous species - however, it rarely comes down to ground level, and spends most of its time high up in the forest canopy.|Northern Jungle Queen|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200351|NEWHM : 2002.H3368|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This large turquoise coloured butterfly, also known as the Brazilian Morpho, lives in the Amazon basin. Adults feed on rotting fruit and sap leaking from trees. The caterpillar, which is red-brown with bright patches of lime-green, is nocturnal and eats the foliage of the small tree Erythroxylum pilchrum.|Brazilian Morpho|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200352|NEWHM : 2002.H3369|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||Sometimes called the Mother-of-Pearl Morpho, this butterfly, a member of the brightly coloured Morpho genus, has a more subtle iridescent colour than most of the other Morpho species. A pale sheen of iridescence still reveals the underlying pattern of spots and lines. This species tends to occur at higher altitudes than most of the other Morpho species in the genus.|Mother-of-Pearl Morpho|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200353|NEWHM : 2002.H3370|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||Morpho rhenetor, or Cramer's Blue Morpho, is a large and impressive species that lives in the rainforests of Venezuela, Guyana and Colombia. It's intense blue colour is not due to pigment, but to microscopic ridges in the scales of the wings that only reflect blue light. The intensity of the colour changes with the angle that the wings are held at, producing spectacular flashes of colour as the butterfly flies through the air.|Cramer's Blue Morpho|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200354|NEWHM : 2002.H3371|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Great Nawab is found in northern India, Nepal and parts of Burma. It's a large species which can often be seen feeding in gardens. It has a caterpillar with large horns protruding from it's head, giving it a very strange appearance. The caterpillar feeds on the leaves of the Hackberry.|Great Nawab|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200355|NEWHM : 2002.H3372|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||A species of Tree Nymph common to the rainforests of most of South East Asia, this butterfly normally lives high up in the canopy. It has a very slow, fluttering and gliding flight due to it's long wings. It is normally only seen when making trips to the forest floor to drink from puddles or feed on flowers.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda||||||||||Eltringham Collection|||1
200356|NEWHM : 2002.H3373|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is found throughout eastern Asia, although it is not particularly common. It is a forest species, and like all Crows has dark colouration with an iridescent sheen on its wings. It is sometimes seen feeding on flowers in gardens and suburban areas, where its caterpillars are believed to feed on Oleander bushes.|Blue-spotted Crow|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1880-06-|Burma, Moulmein|||||||Adamson Collection|||1
200357|NEWHM : 2002.H3374|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Dusky Diadem is a common and widespread forest dwelling species. It is often found in clearings or near water. Both sexes are similarly coloured dark brown and have a row of eye spots on each hind wing. It can be found from Assam in north east India through Burma, Vietnam, Laos and Thailand, to Malaysia and the islands of Indonesia.|Dusky Diadem|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200358|NEWHM : 2002.H3375|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This is a forest butterfly that is found in undisturbed rainforest throughout Indo-china and the islands of Indonesia. There are 4 sub-species. This specimen belongs to the binghami sub-species, which only occurs in the Tennasserim and Ataran Valley regions of southern Burma. The adults feed on nectar, and the caterpillars feed on various species of climbing plant including Rattan vines.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma, Upper Tenasserim||type|||||Adamson Collection|||1
200359|NEWHM : 2002.H3376|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Scarce Catseye is native to South East Asia from Assam in Northern India to Indo-China. This butterfly is the type specimen for the subspecies adamsoni. It was collected by Colonel C.H.E Adamson in Burma in September 1888, and is only found in the forests of Assam and Nagaland in India and in parts of northern Burma.|Scarce Catseye|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1888-09-|Burma, Bhamo, Sinkan Choung (banks of)||type|1||||Adamson Collection|||1
200360|NEWHM : 2002.H3377|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is only found in a small area of North East India and Burma. It lives in the rainforest, and is relatively rare. The female, seen here from below, is slightly larger than the male, and has a row of eyespots along the bottom edge of the hind wings.|Scarce Catseye|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1888-09-|Burma, Bhamo, Sinkan Choung (banks of)||type||1|||Adamson Collection|||1
200361|NEWHM : 2002.H3378|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This butterfly is found in the jungles of South East Asia from Assam to Thailand. This is the type specimen of the sub-species Burmensis, which is only found in Burma. It was caught near Aloungdau Kathapa Pagoda in the Chindwin district of Burma in February 1892 by Colonel C.H.E Adamson. It is very uncommon and is found in scattered locations throughout the region, always in close association with palm trees.|Jezebel Palmfly|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1892-02-|Burma, Chindwin, Aloungdau Kathapa Pagoda||type|1||||Adamson Collection|||1
200362|NEWHM : 2002.H3379|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species ranges from Northern India to Sumatra. There are several sub-species. The sub-species elymnias patna patnoides is endemic to Burma. Like all palmflies, its larvae feed on the leaves of various species of palm tree, including the Coconut palm. It flies with a slow flapping and gliding motion, and often lands on leaves after each short flight. It prefers shady areas and is usually found flying under the cover of trees and amongst the undergrowth.|Blue-striped Palmfly|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1892-02-|Burma, Chindwin, Aloungdau Kathapa|||||||Adamson Collection|||1
200363|NEWHM : 2002.H3380|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is a large and rare butterfly with dramatic striped markings on its wings. Elymnias nesaea timandra is found in Burma, Thailand and Laos as well as parts of China. The name Palmfly is given to the butterflies in the genus Elymnias because their caterpillars feed on species of Palm. The caterpillar of the Tiger Palmfly feeds on Calamus vines, Chinese Windmill Palm (Trachycarpus forturei) and the Coconut palm (Cocos nucifera).|Tiger Palmfly|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200364|NEWHM : 2002.H3381|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is widespread in South East Asia from Sri Lanka to China, Thailand and Malaysia. it is also a popular species in butterfly houses all over the world. In the wild It is generally found in forest areas, often near water. The caterpillars feed on species of Passiflora vine, such as Adenia palmata, and Giloya, Tinospora cordifolia, a climbing plant that is also used in traditional Indian medicine.|The Clipper|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
200365|NEWHM : 2002.H3382|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||The Scarce White Commodore, as its name suggests, is a rare butterfly found in parts of southern Asia. It is restricted to higher altitudes, and can be found in the Himalayan hill forests of northern India, Nepal and Bhutan as well as mountainous regions of Burma, Thailand and Malaysia. This specimen was collected in northern Burma in the late 19th century.|Scarce White Commodore|Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.||Burma, Upper Tenasserim|||||||Adamson Collection|||1
200366|NEWHM : 2002.H3383|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This species is widespread throughout eastern Asia from China to Thailand, Malaysia and the Indonesian islands. This butterfly is the type specimen for the sub-species adamsoni, which occurs in forested regions of Assam and parts of Burma. It was collected in northern Burma during the mid 19th century.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma, Bhamo (nr.)||type|||||Adamson Collection|||1
200367|NEWHM : 2002.H3384|Natural Sciences|Invertebrate Zoology|Insects and Other Arthropods||1|butterfly|||This small butterfly is native to South East Asia, including Burma, southern China and parts of Malaysia. It is sometimes seen feeding at ground level but will take refuge in the forest canopy when threatened. It hides from predators by sitting upside down on the underside of a leaf. This specimen was collected in Burma in the late 19th century by Colonel C.H.E Adamson, who remarked that it was a very common species.||Arthropoda & Insecta & Lepidoptera & : : : : Arthropoda|Adamson, Colonel C. H.E.|1867|Burma|||||||Adamson Collection|||1
